"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_extracted_at-2","_sdc_received_at-2","_sdc_batched_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_sync_started_at-2"
"10313","QUICK","2","1996-09-24","1996-10-22","1996-10-04","2","1.96","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:21.988618","2025-01-28 21:00:22.894167","2025-01-28 21:00:22.880445",NULL,"1738098022894",NULL,"1738098022345","10313","36","15.2","12","0","2025-01-28 21:00:22.08896","2025-01-28 21:00:23.143402","2025-01-28 21:00:23.115917",NULL,"1738098023143",NULL,"1738098022345"
"10314","RATTC","1","1996-09-25","1996-10-23","1996-10-04","2","74.16","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:21.98872","2025-01-28 21:00:22.894407","2025-01-28 21:00:22.880445",NULL,"1738098022894",NULL,"1738098022345","10314","32","25.6","40","0.1","2025-01-28 21:00:22.08902","2025-01-28 21:00:23.143508","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10314","RATTC","1","1996-09-25","1996-10-23","1996-10-04","2","74.16","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:21.98872","2025-01-28 21:00:22.894407","2025-01-28 21:00:22.880445",NULL,"1738098022894",NULL,"1738098022345","10314","58","10.6","30","0.1","2025-01-28 21:00:22.08906","2025-01-28 21:00:23.143614","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10314","RATTC","1","1996-09-25","1996-10-23","1996-10-04","2","74.16","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:21.98872","2025-01-28 21:00:22.894407","2025-01-28 21:00:22.880445",NULL,"1738098022894",NULL,"1738098022345","10314","62","39.4","25","0.1","2025-01-28 21:00:22.089098","2025-01-28 21:00:23.143724","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10315","ISLAT","4","1996-09-26","1996-10-24","1996-10-03","2","41.76","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-28 21:00:21.988844","2025-01-28 21:00:22.894719","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10315","34","11.2","14","0","2025-01-28 21:00:22.089136","2025-01-28 21:00:23.14383","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10315","ISLAT","4","1996-09-26","1996-10-24","1996-10-03","2","41.76","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-28 21:00:21.988844","2025-01-28 21:00:22.894719","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10315","70","12","30","0","2025-01-28 21:00:22.089225","2025-01-28 21:00:23.143939","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10316","RATTC","1","1996-09-27","1996-10-25","1996-10-08","3","150.15","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:21.988937","2025-01-28 21:00:22.89491","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10316","41","7.7","10","0","2025-01-28 21:00:22.08928","2025-01-28 21:00:23.144052","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10316","RATTC","1","1996-09-27","1996-10-25","1996-10-08","3","150.15","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:21.988937","2025-01-28 21:00:22.89491","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10316","62","39.4","70","0","2025-01-28 21:00:22.089352","2025-01-28 21:00:23.144163","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10317","LONEP","6","1996-09-30","1996-10-28","1996-10-10","1","12.69","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:21.98906","2025-01-28 21:00:22.895105","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10317","1","14.4","20","0","2025-01-28 21:00:22.08939","2025-01-28 21:00:23.144274","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10318","ISLAT","8","1996-10-01","1996-10-29","1996-10-04","2","4.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-28 21:00:21.989175","2025-01-28 21:00:22.89545","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10318","41","7.7","20","0","2025-01-28 21:00:22.089428","2025-01-28 21:00:23.144386","2025-01-28 21:00:23.115917",NULL,"1738098023144",NULL,"1738098022345"
"10318","ISLAT","8","1996-10-01","1996-10-29","1996-10-04","2","4.73","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-28 21:00:21.989175","2025-01-28 21:00:22.89545","2025-01-28 21:00:22.880445",NULL,"1738098022895",NULL,"1738098022345","10318","76","14.4","6","0","2025-01-28 21:00:22.089509","2025-01-28 21:00:23.144505","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10319","TORTU","7","1996-10-02","1996-10-30","1996-10-11","3","64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:21.989332","2025-01-28 21:00:22.895772","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10319","17","31.2","8","0","2025-01-28 21:00:22.089563","2025-01-28 21:00:23.144619","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10319","TORTU","7","1996-10-02","1996-10-30","1996-10-11","3","64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:21.989332","2025-01-28 21:00:22.895772","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10319","28","36.4","14","0","2025-01-28 21:00:22.089602","2025-01-28 21:00:23.144732","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10319","TORTU","7","1996-10-02","1996-10-30","1996-10-11","3","64.5","Tortuga Restaurante","Avda. Azteca 123","México D.F.","","05033","Mexico","2025-01-28 21:00:21.989332","2025-01-28 21:00:22.895772","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10319","76","14.4","30","0","2025-01-28 21:00:22.089676","2025-01-28 21:00:23.14484","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10320","WARTH","5","1996-10-03","1996-10-17","1996-10-18","3","34.57","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","2025-01-28 21:00:21.989472","2025-01-28 21:00:22.895987","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10320","71","17.2","30","0","2025-01-28 21:00:22.08976","2025-01-28 21:00:23.14495","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10321","ISLAT","3","1996-10-03","1996-10-31","1996-10-11","2","3.43","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","2025-01-28 21:00:21.989544","2025-01-28 21:00:22.896241","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10321","35","14.4","10","0","2025-01-28 21:00:22.089815","2025-01-28 21:00:23.145061","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10322","PERIC","7","1996-10-04","1996-11-01","1996-10-23","3","0.4","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","","05033","Mexico","2025-01-28 21:00:21.989639","2025-01-28 21:00:22.896441","2025-01-28 21:00:22.880445",NULL,"1738098022896",NULL,"1738098022345","10322","52","5.6","20","0","2025-01-28 21:00:22.089888","2025-01-28 21:00:23.145229","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10323","KOENE","4","1996-10-07","1996-11-04","1996-10-14","1","4.88","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.989742","2025-01-28 21:00:22.896731","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10323","15","12.4","5","0","2025-01-28 21:00:22.089941","2025-01-28 21:00:23.14541","2025-01-28 21:00:23.115917",NULL,"1738098023145",NULL,"1738098022345"
"10323","KOENE","4","1996-10-07","1996-11-04","1996-10-14","1","4.88","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.989742","2025-01-28 21:00:22.896731","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10323","25","11.2","4","0","2025-01-28 21:00:22.090014","2025-01-28 21:00:23.145542","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10323","KOENE","4","1996-10-07","1996-11-04","1996-10-14","1","4.88","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.989742","2025-01-28 21:00:22.896731","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10323","39","14.4","4","0","2025-01-28 21:00:22.090117","2025-01-28 21:00:23.145659","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10324","SAVEA","9","1996-10-08","1996-11-05","1996-10-10","1","214.27","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:21.989845","2025-01-28 21:00:22.896911","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10324","16","13.9","21","0.15","2025-01-28 21:00:22.09017","2025-01-28 21:00:23.145772","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10324","SAVEA","9","1996-10-08","1996-11-05","1996-10-10","1","214.27","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:21.989845","2025-01-28 21:00:22.896911","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10324","35","14.4","70","0.15","2025-01-28 21:00:22.090266","2025-01-28 21:00:23.145887","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10324","SAVEA","9","1996-10-08","1996-11-05","1996-10-10","1","214.27","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:21.989845","2025-01-28 21:00:22.896911","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10324","46","9.6","30","0","2025-01-28 21:00:22.090344","2025-01-28 21:00:23.146004","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10324","SAVEA","9","1996-10-08","1996-11-05","1996-10-10","1","214.27","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:21.989845","2025-01-28 21:00:22.896911","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10324","59","44","40","0.15","2025-01-28 21:00:22.090399","2025-01-28 21:00:23.146117","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10324","SAVEA","9","1996-10-08","1996-11-05","1996-10-10","1","214.27","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:21.989845","2025-01-28 21:00:22.896911","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10324","63","35.1","80","0.15","2025-01-28 21:00:22.090504","2025-01-28 21:00:23.146234","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10325","KOENE","1","1996-10-09","1996-10-23","1996-10-14","3","64.86","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.98995","2025-01-28 21:00:22.897086","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10325","13","4.8","12","0","2025-01-28 21:00:22.090694","2025-01-28 21:00:23.146465","2025-01-28 21:00:23.115917",NULL,"1738098023146",NULL,"1738098022345"
"10325","KOENE","1","1996-10-09","1996-10-23","1996-10-14","3","64.86","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.98995","2025-01-28 21:00:22.897086","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10325","14","18.6","9","0","2025-01-28 21:00:22.090756","2025-01-28 21:00:23.146579","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10325","KOENE","1","1996-10-09","1996-10-23","1996-10-14","3","64.86","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:21.98995","2025-01-28 21:00:22.897086","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10325","72","27.8","40","0","2025-01-28 21:00:22.090899","2025-01-28 21:00:23.146804","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10326","BOLID","4","1996-10-10","1996-11-07","1996-10-14","2","77.92","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","","28023","Spain","2025-01-28 21:00:21.990073","2025-01-28 21:00:22.897327","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10326","4","17.6","24","0","2025-01-28 21:00:22.090978","2025-01-28 21:00:23.14692","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10326","BOLID","4","1996-10-10","1996-11-07","1996-10-14","2","77.92","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","","28023","Spain","2025-01-28 21:00:21.990073","2025-01-28 21:00:22.897327","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10326","57","15.6","16","0","2025-01-28 21:00:22.091077","2025-01-28 21:00:23.147154","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10326","BOLID","4","1996-10-10","1996-11-07","1996-10-14","2","77.92","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","","28023","Spain","2025-01-28 21:00:21.990073","2025-01-28 21:00:22.897327","2025-01-28 21:00:22.880445",NULL,"1738098022897",NULL,"1738098022345","10326","75","6.2","50","0","2025-01-28 21:00:22.091213","2025-01-28 21:00:23.14733","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10327","FOLKO","2","1996-10-11","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:21.990179","2025-01-28 21:00:22.897546","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10327","2","15.2","25","0.2","2025-01-28 21:00:22.091365","2025-01-28 21:00:23.147446","2025-01-28 21:00:23.115917",NULL,"1738098023147",NULL,"1738098022345"
"10327","FOLKO","2","1996-10-11","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:21.990179","2025-01-28 21:00:22.897546","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10327","11","16.8","50","0.2","2025-01-28 21:00:22.091492","2025-01-28 21:00:23.147554","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10327","FOLKO","2","1996-10-11","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:21.990179","2025-01-28 21:00:22.897546","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10327","30","20.7","35","0.2","2025-01-28 21:00:22.091556","2025-01-28 21:00:23.147697","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10327","FOLKO","2","1996-10-11","1996-11-08","1996-10-14","1","63.36","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:21.990179","2025-01-28 21:00:22.897546","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10327","58","10.6","30","0.2","2025-01-28 21:00:22.091648","2025-01-28 21:00:23.14781","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10328","FURIB","4","1996-10-14","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:21.990315","2025-01-28 21:00:22.897786","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10328","59","44","9","0","2025-01-28 21:00:22.091744","2025-01-28 21:00:23.147922","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10328","FURIB","4","1996-10-14","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:21.990315","2025-01-28 21:00:22.897786","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10328","65","16.8","40","0","2025-01-28 21:00:22.09183","2025-01-28 21:00:23.148032","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10328","FURIB","4","1996-10-14","1996-11-11","1996-10-17","3","87.03","Furia Bacalhau e Frutos do Mar","Jardim das rosas n. 32","Lisboa","","1675","Portugal","2025-01-28 21:00:21.990315","2025-01-28 21:00:22.897786","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10328","68","10","10","0","2025-01-28 21:00:22.091914","2025-01-28 21:00:23.148142","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10329","SPLIR","4","1996-10-15","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","2025-01-28 21:00:21.990377","2025-01-28 21:00:22.897958","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10329","19","7.3","10","0.05","2025-01-28 21:00:22.091999","2025-01-28 21:00:23.148253","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10329","SPLIR","4","1996-10-15","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","2025-01-28 21:00:21.990377","2025-01-28 21:00:22.897958","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10329","30","20.7","8","0.05","2025-01-28 21:00:22.092104","2025-01-28 21:00:23.148365","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10329","SPLIR","4","1996-10-15","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","2025-01-28 21:00:21.990377","2025-01-28 21:00:22.897958","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10329","38","210.8","20","0.05","2025-01-28 21:00:22.09219","2025-01-28 21:00:23.148478","2025-01-28 21:00:23.115917",NULL,"1738098023148",NULL,"1738098022345"
"10329","SPLIR","4","1996-10-15","1996-11-26","1996-10-23","2","191.67","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","2025-01-28 21:00:21.990377","2025-01-28 21:00:22.897958","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10329","56","30.4","12","0.05","2025-01-28 21:00:22.092275","2025-01-28 21:00:23.148593","2025-01-28 21:00:23.115917",NULL,"1738098023149",NULL,"1738098022345"
"10330","LILAS","3","1996-10-16","1996-11-13","1996-10-28","1","12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","2025-01-28 21:00:21.990436","2025-01-28 21:00:22.89821","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10330","26","24.9","50","0.15","2025-01-28 21:00:22.09236","2025-01-28 21:00:23.148709","2025-01-28 21:00:23.115917",NULL,"1738098023149",NULL,"1738098022345"
"10330","LILAS","3","1996-10-16","1996-11-13","1996-10-28","1","12.75","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","2025-01-28 21:00:21.990436","2025-01-28 21:00:22.89821","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10330","72","27.8","25","0.15","2025-01-28 21:00:22.092444","2025-01-28 21:00:23.14882","2025-01-28 21:00:23.115917",NULL,"1738098023149",NULL,"1738098022345"
"10331","BONAP","9","1996-10-16","1996-11-27","1996-10-21","1","10.19","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:21.990493","2025-01-28 21:00:22.898483","2025-01-28 21:00:22.880445",NULL,"1738098022898",NULL,"1738098022345","10331","54","5.9","15","0","2025-01-28 21:00:22.092528","2025-01-28 21:00:23.148935","2025-01-28 21:00:23.115917",NULL,"1738098023149",NULL,"1738098022345"
